SITE NAME,GLOBAL ID,SITE_TYPE,STATUS,ADDRESS,CITY,LATITUDE,LONGITUDE
BISHOP-SUNLAND CLASS III LANDFILL,L10001653820,LAND DISPOSAL SITE,OPEN - OPERATING,SW OF BISHOP,BISHOP,37.32867265,-118.400774
BISHOPS CANYON SANITARY LANDFILL,T10000004764,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,ELYSIAN PARK ONE-HALF MILE NORTH OF DODGER STADIUM,LOS ANGELES,34.08252912,-118.2382315
BIXBY VILLAGE LANDFILL,T10000004765,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,(CITY DUMP SALVAGE NO. 1),LONG BEACH,33.7681783,-118.1122537
BKK CARSON LANDFILL,T10000006214,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,19200 MAIN STREET,CARSON,33.85061316,-118.274505
BKK CLASS I LANDFILL,L10009731452,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,2210 AZUSA,WEST COVINA,34.03443015,-117.8969635
BKK CLASS III LANDFILL,L10005364254,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,2210 AZUSA,WEST COVINA,34.03687093,-117.9051018
BLACK AND WHITE PROJECT,T10000016214,LAND DISPOSAL SITE,OPEN - INACTIVE,"FOREST ROUTE 24, NEAR FORBES CREEK","HUGHES MILL, CALIFORNIA",39.1295289,-120.7615602
BLACK BUTTE CL III LANDFILL,L10005178265,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,I-5 SPRING HILL RD,MOUNT SHASTA,41.341518,-122.339064
BLACK DIAMOND MINES,L10001050819,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,5175 SOMERSVILLE RD.,ANTIOCH,37.9716903,-121.8614248
BLACK EARTH COMPOSTING FAC,L10001112302,LAND DISPOSAL SITE,OPEN - INACTIVE,2576 OAKLEY,WHEATLAND,39.02769469,-121.4614368
BLACK MOUNTAIN RANCH LANDFILL,T10000008744,LAND DISPOSAL SITE,OPEN - INACTIVE,16124 CAMINO DEL SUR,SAN DIEGO,33.00475,-117.13786
BLACK MTN RANCH (BMR) NORTH VILLAGE RESIDENTIAL,L10001345882,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,CAMINO DEL NORTE,SAN DIEGO,33.0174442,-117.1459723
"BLACK ROCK 1, 2, AND 3 GEOTHERMAL POWER PROJECT BRINE PONDS",T10000011205,LAND DISPOSAL SITE,OPEN - PROPOSED,7030 GENTRY ROAD,CALIPATRIA,33.16887,-115.6279
"BLACK ROCK 1, 2, AND 3 GEOTHERMAL POWER PROJECT WELLFIELD MUD SUMPS",T10000011206,LAND DISPOSAL SITE,OPEN - PROPOSED,7030 GENTRY ROAD,CALIPATRIA,33.16743,-115.62682
BLANCHARD LANDFILL,T10000002328,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,4531 BLANCHARD ST,MONTEREY PARK,34.04972597,-118.1678295
BLAZING STAR MILL/MINE,L10007691424,LAND DISPOSAL SITE,OPEN,JURS RD,WEST POINT,38.398401,-120.506064
BLUE EAGLE LODE MINE,T10000005967,LAND DISPOSAL SITE,OPEN - OPERATING,TEHACHAPI-WILLOW SPRINGS ROAD AND BACKUS ROAD,MIDDLE BUTTES,34.96444641,-118.2835424
BLUE HILLS DISPOSAL FACILITY,L10006502456,LAND DISPOSAL SITE,OPEN,"SECTION 3, TOWNSHIP 19S, RANGE 15E",COALINGA,36.30558155,-120.3228133
BLUE LEAD GOLD MINE,L10009113216,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,3 MI NW BANGOR,BANGOR,39.406944,-121.4438889
BLUE MOUNTAIN MINERALS,L10001611670,LAND DISPOSAL SITE,OPEN,24599 MARBLE QUARRY RD,COLUMBIA,38.0687342,-120.4204513
BLYTHE AIRPORT WATER SYSTEM CLASS II SURFACE IMPOUNDMENTS,T10000008759,LAND DISPOSAL SITE,OPEN - VERIFICATION MONITORING,16720 W. HOBSONWAY,BLYTHE,33.61269,-114.69503
BLYTHE CLASS III WMF,L10009874093,LAND DISPOSAL SITE,OPEN - OPERATING,1000 MIDLAND RD,BLYTHE,33.7048211,-114.6267331
BLYTHE ENERGY PROJECT,L10008442717,LAND DISPOSAL SITE,OPEN,15560 WEST HOBSONWAY,BLYTHE,33.61389456,-114.6867618
BNSF STOCKTON INTERMODAL FAC,L10002305916,LAND DISPOSAL SITE,OPEN,AUSTIN,STOCKTON,37.87116,-121.182938
BOB GIBSON PROPERTY,SL0610371119,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,20750 MINCH ROAD,RED BLUFF,40.172098,-122.26671
BONNER PACKING CO. (AKA DOLE FRUIT AND NUT),L10009471574,LAND DISPOSAL SITE,OPEN,550 MONTEREY,MORGAN HILL,37.186984,-121.70878
BONSALL LANDFILL,L10001753716,LAND DISPOSAL SITE,OPEN - REMEDIATION,TWIN OAKS VALLEY RD,BONSALL,33.24655833,-117.178313
BONZI CLASS III LF/UNCLASS. LF,L10009514929,LAND DISPOSAL SITE,OPEN,2650 HATCH,MODESTO,37.60591425,-121.0392176
BORON CLASS III LANDFILL,L10004638786,LAND DISPOSAL SITE,OPEN - OPERATING,5 MI SO OF BORON,BORON,34.99048801,-117.6483178
BORON MINE FACILITY (GANGUE WASTE PILE/OVERBURDEN/LANDFILL),L10005585471,LAND DISPOSAL SITE,OPEN - OPERATING,14486  BORAX RD,BORON,35.04484222,-117.6980138
BORON MINE FACILITY (SURFACE IMPOUNDMENTS),L10001386878,LAND DISPOSAL SITE,OPEN - OPERATING,14486  BORAX RD,BORON,35.03969479,-117.7023697
BORREGO SPRINGS CLASS III LANDFILL,L10003017008,LAND DISPOSAL SITE,OPEN - OPERATING,8514 MAST BLVD,SANTEE,33.24922646,-116.2930741
"BOSWELL, J. G.,  COMPANY-COTTON SEED DELINTING FACILITY",SLT5FT124487,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,FIFTH & PUEBLO AVES,CORCORAN,36.0762,-119.5548
BOWERMAN LANDFILL,L10003191714,LAND DISPOSAL SITE,OPEN - OPERATING,11002 BEE CANYON ACCESS ROAD,IRVINE,33.71905686,-117.7017689
BP JOHN GREENWASTE RECYCLING,L10009695926,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,1501 SHERBORN RD,CORONA,33.86197,-117.52384
BRADLEY EAST LANDFILL,T10000005111,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,9229 TUJUNGA AVENUE,SUN VALLEY,34.23977252,-118.3819843
BRADLEY LANDFILL & RECYCLING,L10002384249,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,9227 TUJUNGA,SUN VALLEY,34.23974717,-118.3853667
BRADLEY PARK - OLD LINDA VSTA LANDFILL (SAN MARCOS I LANDFILL),L10006943141,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,RANCHO SANTA FE & LINDA VISTA,SAN MARCOS,33.138175,-117.201804
BRADLEY SANITARY CLOSED LANDFILL,L10006878517,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,OFF OF EL CAMINO & BRADLEY RD,BRADLEY,35.86338712,-120.8071876
BRADLEY WEST - ELGEE LANDFILL - LIVINGSTON-GRAHAM SUN VALLEY,T10000005520,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,ADJACENT TO BRADLEY WEST,SUN VALLEY,34.23813045,-118.3879295
BRAND PARK LANDFILL,L10005103478,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,1601 MOUNTAIN,GLENDALE,34.18690261,-118.2720494
BRANFORD LANDFILL,L10002785228,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,9701 SAN FERNANDO,SUN VALLEY,34.24562532,-118.4037882
BRAVO RANCH LANDFILL,T10000005500,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,"BALCOM CYN RD, (1 1/4 MILES N. OF STOCKTON RD)",MOORPARK,34.31611757,-118.9570145
BRAWLEY 2/ EAST BRAWLEY,T10000011750,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,5050 BEST ROAD,BRAWLEY,33.01831563,-115.508511
BRAWLEY CLS III WMF,L10006582911,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,NORTH WESTERN AVE AT NEW RIVER,BRAWLEY,32.99801026,-115.5397326
BREA CANON OIL CO.,L10009639399,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,2300 IMPERIAL,EL SEGUNDO,33.86943671,-118.2532571
BRIANS DAIRY,L10001918910,LAND DISPOSAL SITE,OPEN,8250 PETALUMA HILL RD.,PENNGROVE,38.311376,-122.661943
BRIDGEPORT CLASS III LANDFILL,L10002592521,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,50 GARBAGE PIT ROAD,BRIDGEPORT,38.270137,-119.218651
BRIGGS MINE PROJECT,L10003102272,LAND DISPOSAL SITE,OPEN,8 ML S OF BALLARAT/WINGATE RD,PANAMINT VALLEY,35.939139,-117.190132
BRIGHT STAR TAILINGS,L10008313478,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,NE1/4 SEC 18 T28S R34E MDB&M,BODFISH,35.502596,-118.361346
"BRINE FAC AND STP, RIVERSIDE CEMENT CO.",L10003541579,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,1500 RUBIDOUX,RIVERSIDE,34.02892,-117.386552
"BRINE FAC, KMT CHINO",L10004023166,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,0000 SOQUEL CANYON RD,CHINO,33.968346,-117.68952
"BRINE FAC, LAYTON POND",L10008444825,LAND DISPOSAL SITE,OPEN - INACTIVE,MADISON STREET AND LENOX AVE,RIVERSIDE,33.92127486,-117.3914802
"BRINE FAC,CRESTMORE",L10004773685,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,2100 AVALON ST.,RIVERSIDE,34.019837,-117.392067
"BRINE FAC,GENE BELK BLOOMINGTON-CLOSED",L10001748646,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED - LAND USE RESTRICTIONS,10380 ALDER,BLOOMINGTON,34.0661,-117.419
"BRINE FAC,LILY-TULIP DIV",L10001353083,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,800 IOWA,RIVERSIDE,34.006436,-117.336943
"BRINE FAC,RIVERSIDE-INACTIVE",L10003682587,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,MADISON,RIVERSIDE,33.92130602,-117.3915017
"BRINE FACILITY, FONTANA (FONTANA PAPER MILLS, INC.)",T10000010504,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,13733 VALLEY BOULEVARD,FONTANA,34.07,-117.50482
BRINE POND,L10007475498,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,14901 CENTRAL,CHINO,33.982735,-117.688913
BRISBANE CLASS II LANDFILL,L10001853784,LAND DISPOSAL SITE,OPEN - REMEDIATION,SO OF CANDLESTICKPK/OFF 101,BRISBANE,37.69632008,-122.3969669
BRITZ FIREBAUGH,L10008482401,LAND DISPOSAL SITE,OPEN - INACTIVE,35836 BULLARD,FIREBAUGH,36.821596,-120.437616
BRITZ HANFORD,L10004868042,LAND DISPOSAL SITE,OPEN - INACTIVE,12498 ELEVENTH,HANFORD,36.29346,-119.654876
BRITZ MADERA,L10007114529,LAND DISPOSAL SITE,OPEN - INACTIVE,11856 RD 29,MADERA,36.923489,-120.023842
BRITZ PARLIER,L10006877891,LAND DISPOSAL SITE,OPEN - INACTIVE,7409 MENDOCINO,PARLIER,36.625698,-119.547575
BRITZ TRAVER,L10004706520,LAND DISPOSAL SITE,OPEN - INACTIVE,36624 BURKE,TRAVER,36.453942,-119.487695
BROADWAY & MAIN CORPORATION,T10000005086,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,19135 SOUTH BROADWAY,CARSON,33.85664622,-118.2790388
BROKEN ARROW RANCH COMPOSTING,L10007476129,LAND DISPOSAL SITE,OPEN,5575 CAVITT-STALLMAN,GRANITE BAY,38.76795967,-121.1964997
BROWN SHEET LF (INACTIVE),L10007519403,LAND DISPOSAL SITE,OPEN,501 BROWN'S VALLEY,VACAVILLE,38.373239,-121.976435
"BROWN, MORRIS H",T10000005099,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,SW CORNER OF 190TH ST & FIGUEROA ST,CARSON,33.86121421,-118.2823188
BRUCE HOHN INERT LANDFILL (CORONA TRUCK SALVAGE),L10009123613,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,1601 SHERBORN ST.,CORONA,33.864055,-117.532115
BRUSH CREEK MINE,T10000016077,LAND DISPOSAL SITE,PRE-TITLE 27 CAI - CLOSED/WITH MONITORING,3-MILES SOUTH OF GOODYEARS BAR,GOODYEARS BAR,39.51236,-120.88883
"BRYANT, JAK K. ASSOCIATES (HARDWICK PITS)",T10000004788,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,1200 BLOCK OF EAST LOMITA BLVD,WILMINGTON,33.7977571,-118.2472078
BUCKEYE LANDFILL,L10008268744,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,LAKE BLVD,SHASTA LAKE,40.67,-122.39667
BUCKEYE MINE,T10000006428,LAND DISPOSAL SITE,OPEN - INACTIVE,ROCKY BUTTE TRUCK TRAIL,SAN SIMEON,35.6906,-121.086
BUENA VISTA BIOMASS POWER (FORMERLY IONE COGNERATION PLANT),L10001856226,LAND DISPOSAL SITE,OPEN,4655 COAL MINE RD,IONE,38.281716,-120.911586
BUENA VISTA CLASS II LANDFILL,L10008365060,LAND DISPOSAL SITE,OPEN,BUENA VISTA,IONE,38.30532838,-120.9131026
BUENA VISTA CLASS III LANDFILL,L10008111979,LAND DISPOSAL SITE,OPEN - OPERATING,1231 BUENA VISTA DRIVE,WATSONVILLE,36.91500447,-121.8136811
BUENA VISTA HILLS,L10002877735,LAND DISPOSAL SITE,OPEN,"SEC 6 & 14, T325, R24E, MDB&M",KERN COUNTY,35.17327836,-119.4382557
BULK PLANT NO. 0160,L10002380986,LAND DISPOSAL SITE,OPEN,358 EL MONTE,DINUBA,36.54592067,-119.3978219
BULKHEAD EXT. & YARD IMPROVEMENT,L10001753019,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,,SAN DIEGO,32.70490561,-117.1536541
BULLY CHOOP (TRINITY) MINE,L10001832426,LAND DISPOSAL SITE,OPEN,BULLY CHOOP MOUNTAIN,,40.5549,-122.7842
BURBANK LANDFILL,L10001359910,LAND DISPOSAL SITE,OPEN - OPERATING,1600 LOCKHEED VIEW,BURBANK,34.20369163,-118.3103024
BURKE STREET LANDFILL,T10000009303,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,BURKE AND SAN GABRIEL RIVER,PICO RIVERA,33.96532,-118.09012
BURLINGAME LANDFILL (SPORTS COMPLEX),L10009873781,LAND DISPOSAL SITE,OPEN - VERIFICATION MONITORING,1001 AIRPORT BLVD,BURLINGAME,37.59007,-122.359429
BURRTEC - VICTOR VALLEY MATERIAL RECOVERY AND COMPOSTING FACILITY,T10000010263,LAND DISPOSAL SITE,OPEN - PROPOSED,17000 ABBEY LANE,VICTORVILLE,34.56250237,-117.2961046
BUTTONWILLOW SANITARY LANDFILL,L10001684814,LAND DISPOSAL SITE,OPEN,41751 SULLIVAN,BUTTONWILLOW,35.41227748,-119.4664907
C.T. JOSEPH DISPOSAL SITE,SLT5SB123551,LAND DISPOSAL SITE,OPEN - REFERRED,1.5 MILE WEST OF SUTTER,SUTTER,39.155037,-121.756416
CA BY-PRODUCTS DISPOSAL SITE,T10000004766,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,2241 EAST CARSON STREET,CARSON,33.83383983,-118.2292135
CA FRUIT PROCESSORS - CHERRY,L10002723067,LAND DISPOSAL SITE,OPEN,8751 HWY 12,VICTOR,38.138269,-121.208262
CACTUS PARK LANDFILL,L10002214652,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,ASHWOOD ST,LAKESIDE,32.8709,-116.9162
CADILLAC - FAIRVIEW SITE,T10000004289,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,DEL AMO BLVD BETWEEN NORMANDIE AND VERMONT AVENUE,LOS ANGELES,33.8466611,-118.2952896
CAIN TRUCKING - TIPTON,T10000013718,LAND DISPOSAL SITE,OPEN - OPERATING,7599 AVENUE 152,TIPTON,36.06528,-119.40383
CAL COMPACT LANDFILL,T10000005544,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,20400 MAIN STREET,CARSON,33.84270477,-118.272042
"CAL ENERGY R1, SALTON SEA POWER PLANTS UNITS 1-5",T10000006248,LAND DISPOSAL SITE,OPEN - VERIFICATION MONITORING,6922 CRUMMER ROAD,CALIPATRIA,33.15558168,-115.638162
CAL ENERGY R2 VULCAN & DEL RANCH (HOCH) POWER PLANTS SIS,L10003292609,LAND DISPOSAL SITE,OPEN,7001 GENTRY RD,CALIPATRIA,33.16376534,-115.6180056
CAL PORTLAND CEMENT PLANT,T10000005629,LAND DISPOSAL SITE,OPEN - PROPOSED,695 SOUTH RANCHO AVENUE,COLTON,34.0578113,-117.3343234
CAL TRANS TIRE SHREDS WDR WAIVER,T10000000093,LAND DISPOSAL SITE,OPEN - ASSESSMENT & INTERIM REMEDIAL ACTION,STATE ROADS IN SF BAY REGION,OAKLAND,37.8043637,-122.2711137
CAL-COMPACT 2 SANITARY LANDFILL,T10000004290,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,20300 SOUTH MAIN STREET,CARSON,33.84272547,-118.2726827
CALABASAS LANDFILL,L10005926913,LAND DISPOSAL SITE,OPEN - OPERATING,5300 LOST HILLS,AGOURA HILLS,34.15315315,-118.7168884
CALAVERAS CEMENT COMPANY,L10004021502,LAND DISPOSAL SITE,OPEN,2965 POOL STATION,SAN ANDREAS,38.165546,-120.671929
CALEXICO CLS III WMF,L10006190805,LAND DISPOSAL SITE,OPEN - OPERATING,HWY 98 AT NEW RIVER,CALEXICO,32.6764,-115.54565
CALIF ASBESTOS MONOFIL,L10004046237,LAND DISPOSAL SITE,OPEN,O'BYRNES FERRY,COPPEROPOLIS,37.927836,-120.5975
CALIFORNIA BIOMASS 02-118,L10005617105,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,83109 AVE 62,THERMAL,33.598147,-116.159684
CALIFORNIA BY PRODUCTS DISPOSAL SITE,T10000004291,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,2241 EAST CARSON STREET,CARSON,33.83384315,-118.2288916
CALIFORNIA CITRUS,T10000007109,LAND DISPOSAL SITE,OPEN - SITE ASSESSMENT,859 CENTER STREET,HIGHGROVE,34.01853767,-117.3307972
CALIFORNIA INSTITUTION FOR MEN (CIM)- (BRINE POND),T10000006289,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,14901 CENTRAL AVE,CHINO,33.9821285,-117.6861722
CALIFORNIA INSTITUTION FOR WOMEN - CIW FRONTERA BRINE FAC (CLOSED),L10007870832,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,16756 CHINO-CORONA ROAD,CHINO,33.9508,-117.6358
CALIFORNIA OLIVE RANCH,T10000010326,LAND DISPOSAL SITE,OPEN - PROPOSED,5945 COUNTY ROAD 35,ARTOIS,39.61233,-122.15633
CALIFORNIA STREET LANDFILL,L10004733296,LAND DISPOSAL SITE,OPEN - OPERATING,2151 NEVADA,REDLANDS,34.08861,-117.221
CALIFORNIA VALLEY SOLAR RANCH,T10000003322,LAND DISPOSAL SITE,OPEN - OPERATING,13505 CARRISA HIGHWAY,SANTA MARGARITA,35.341958,-119.9135563
CALIFORNIA VALLEY SWDS,L10001486143,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,BELMON TRAIL,CALIFORNIA VALLEY,35.307809,-119.998088
CALMAT CO. SAN BERNARDINO PLANT AGGREGATE MINING OPERATION,T10000010161,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,NORTH OF E HIGHLAND AVE BRIDGING CAJON WASH AND LYTLE CREEK,MUSCOY,34.13758,-117.35272
CALMAT IRWINDALE INERT LANDFILL,T10000008899,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,4829 N. IRWINDALE BLVD.,IRWINDALE,34.1026541,-117.9379268
CALPORTLAND - MOJAVE CEMENT PLANT,L10009509578,LAND DISPOSAL SITE,OPEN,9350 OAK CREEK RD,MOJAVE,35.039291,-118.301648
CALPORTLAND - ORO GRANDE CEMENT PLANT,L10005872922,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,PO BOX 158,ORO GRANDE,34.60704713,-117.3265815
CALTRANS  SOUTHGATE 1,T10000009340,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,FIRESTONE BLVD. AND LONG BEACH FREEWAY,SOUTHGATE,33.94972,-118.17045
CALTRANS - HOHN DUMP,T10000004886,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,LONG BEACH FWY BETWEEN IMPERIAL HWY & SOUTHERN AVE,SOUTH GATE,33.93251432,-118.1768872
CALTRANS - OIL OPERATORS SUMP,T10000006218,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,"WEST OF LOS ANGELES RIVER, NE OF 405 & 110 FWY",CARSON,33.8388396,-118.2059045
CALTRANS COMMERCE,T10000009377,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,7840 TELEGRAPH ROAD,COMMERCE,33.97356,-118.12279
CALTRANS HERCULES,L10001703915,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,1369 BAYBERRY ROAD MAINTENANCE STATION,HERCULES,38.01185267,-122.262381
CAMARILLO CITY - BEARDSLEY NO. 1 LANDFILL,T10000005519,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,END OF MARIANO ST (EAST END OF BEARDSLEY RD),CAMARILLO,34.25214164,-119.0842797
CAMBRIA CSD CLASS II SURFACE IMPOUNDMENT,T10000006221,LAND DISPOSAL SITE,OPEN - OPERATING,990 SAN SIMEON-MONTEREY CREEK ROAD,CAMBRIA,35.59877142,-121.1206504
CAMP PENDLETON BIOREMEDIATION FACILITY,L10003900266,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,NEAR BASILONE RD,CAMP PENDLETON,33.31374584,-117.3563433
CAMP ROBERTS SOLID WASTE SITE,L10005723390,LAND DISPOSAL SITE,OPEN - OPERATING,CAMP ROBERTS,CAMP ROBERTS,35.7779,-120.7393
CAMP ROBERTS SOUTH AND CLOSED LANDFILL,T10000003497,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,DPW BUILDING 3022,CAMP ROBERTS,35.7773661,-120.7212925
"CAMP ROYANEH BURN DUMP, SAN FRANCISCO CO",T0609791279,LAND DISPOSAL SITE,OPEN - SITE ASSESSMENT,RIVER ROAD,CAZADERO,38.532867,-123.085197
CAMP SAN LUIS SUTTER AVENUE LANDFILL,L10002533210,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,500 FT. WEST OF O'CONNOR WAY ENTRANCE,SAN LUIS OBISPO,35.31882762,-120.7429787
CAMPBELL SHIPYARD BAY SEDIMENT CLEANUP & CAPPING,L10002572939,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,SAN DIEGO BAY,SAN DIEGO,32.70301875,-117.1605527
CAMPO BURN SITE,L10006683649,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,1515 BUCKMAN SPRINGS,CAMPO,32.636078,-116.476918
CANNERY STREET LANDFILL (INACTIVE),L10006911898,LAND DISPOSAL SITE,OPEN - INACTIVE,NW OF MAGNOLIA & HAMILTON,HUNTINGTON BEACH,33.65254793,-117.9736161
CANNON/SCOLLAN LANDFILLS,T10000011373,LAND DISPOSAL SITE,OPEN - PROPOSED,2401 A STREET,SACRAMENTO,38.58448,-121.46981
CAPISTRANO GREENERY COMPOSTING FACILITY,T10000013947,LAND DISPOSAL SITE,OPEN - PROPOSED,32250 AVENIDA LA PATA,SAN JUAN CAPISTRANO,33.49394,-117.61416
CAPRI CONTAMINATED TRANSFER SITE,T10000005514,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,3128 WHITTIER BLVD,LOS ANGELES,34.029128,-118.204973
CARLSBAD LANDFILL,L10006918760,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,,CARLSBAD,33.1580933,-117.3505939
CARNEGIE SVAA (TESLA MINE),L10002244568,LAND DISPOSAL SITE,OPEN,17999 TESLA,LIVERMORE,37.635959,-121.556889
"CARPENTER ROAD LANDFILL, CITY OF MODESTO",T10000006319,LAND DISPOSAL SITE,OPEN - ELIGIBLE FOR CLOSURE,CARPENTER ROAD,MODESTO,37.61183652,-121.0324872
CARR MINE,L10007214234,LAND DISPOSAL SITE,OPEN - OPERATING,PHILBROOK RD/HIGH LAKES RD,STIRLING CITY,40.03057374,-121.4216707
CARSON HILL ROCK PRODUCTS,SLT5SN023588,LAND DISPOSAL SITE,OPEN,4795 SOUTH HIGHWAY 49,ANGELS CAMP,38.02620945,-120.5055031
CARSON HILL ROCK PRODUCTS,L10008279565,LAND DISPOSAL SITE,OPEN,4795 HIGHWAY 49,ANGELS CAMP,38.027888,-120.50449
CARSON NO. 1 - SHELL CHEMICAL COMPANY,T10000006066,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,19204 S. FIGUEROA ST (19401 S. MAIN STREET),CARSON,33.8549938,-118.2804894
CASMALIA SUPERFUND SITE,L10001475274,LAND DISPOSAL SITE,OPEN - OPERATING,3300 NTU RD,CASMALIA,34.86343343,-120.5447445
CASTLE MOUNTAIN VENTURE,L10005247058,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,115575  HART MINE ROAD,IVANPAH,35.28692785,-115.0979432
CDE RESOURCES MIRAMAR SOIL REC,L10008865835,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,SIM K HARRIS RD,SAN DIEGO,32.85348974,-117.118721
CEDARVILLE EAST SWDS,L10003308528,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,HIGWAY 299,CEDARVILLE,41.54715393,-120.0140545
CEDARVILLE WEST SWDS (OLD),L10004797027,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,HIGHWAY 299,CEDARVILLE,41.54037695,-120.0545378
CELERY DUMP,T10000004452,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,NORTHWEST OF CULVER BLVD AND LINCOLN BLVD,MARINA DEL REY,33.97631741,-118.4359239
CEMEX DAVENPORT CEMENT PLANT LANDFILLS,L10009974641,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,700 HIGHWAY 1,DAVENPORT,37.016874,-122.198957
"CENTRAL, CHERRY HILL, EMPIRE, MANZANITA, AND WEST END MINES",T10000014331,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,3375 WILBUR SPRINGS RD,WILLIAMS,39.035,-122.429167
CERAMIC-ENAMEL MFG FACILITY,L10002088354,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,330 CITRUS,COLTON,34.0848,-117.3261
CERRITOS - DAIRY VALLEY LAND RECLAMATION,T10000004311,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,2000 SOUTH BLOOMFIELD AVENUE,CERRITOS,33.84928488,-118.0620762
CHALFANT CLASS III LANDFILL,L10007357170,LAND DISPOSAL SITE,OPEN - INACTIVE,500 LOCUST STREET EAST OF SLIM PRINCESS ROAD (11 MILES NORTHEAST OF BISHOP),CHALFANT,37.530845,-118.357017
CHANDLER'S SAND AND GRAVEL LANDFILL,L10005277781,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,23611 PALOS VERDES,ROLLING HILLS ESTATES,33.78291602,-118.3260072
