SITE NAME,GLOBAL ID,SITE_TYPE,STATUS,ADDRESS,CITY,LATITUDE,LONGITUDE
ALAMEDA NAVAL AIR STATION - AST 540,T10000001423,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,"2450 SARATOGA STREET, SUITE 200",ALAMEDA,37.78518581,-122.3099381
ALAMEDA NAVAL AIR STATION - AST 620,T10000001426,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,"2450 SARATOGA STREET, SUITE 200",ALAMEDA,37.77237696,-122.2937939
ALAMEDA NAVAL AIR STATION - AST 623A,T10000001427,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,"2450 SARATOGA STREET, SUITE 200",ALAMEDA,37.7799274,-122.3097906
ALAMEDA NAVAL AIR STATION - AST 623E,T10000001428,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,"2450 SARATOGA STREET, SUITE 200",ALAMEDA,37.77986985,-122.3098415
ALAMEDA NAVAL AIR STATION - BUILDING 166,T10000001445,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,"2450 SARATOGA STREET, SUITE 200",ALAMEDA,37.77507162,-122.297042
ALAMEDA NAVAL AIR STATION - BUILDING 385,T10000001448,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,"2450 SARATOGA STREET, SUITE 200",ALAMEDA,37.77220734,-122.2997189
ALAMEDA NAVAL AIR STATION - CAA 01,T10000004880,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,1ST STREET,ALAMEDA,37.78849717,-122.3266981
ALAMEDA NAVAL AIR STATION - CAA 02,T10000004881,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,MAIN ST,ALAMEDA,37.79495671,-122.3243837
"ALAMEDA NAVAL AIR STATION - CAA 02, UST 357 FS-1",T0600192062,MILITARY UST SITE,COMPLETED - CASE CLOSED - LAND USE RESTRICTIONS,12-A TAXIWAY,ALAMEDA POINT,37.79396544,-122.3188162
ALAMEDA NAVAL AIR STATION - CAA 03A,T10000004840,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,WEST ATLANTIC,ALAMEDA,37.78014026,-122.2962027
"ALAMEDA NAVAL AIR STATION - CAA 03A, M-07",T10000001433,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,"2450 SARATOGA STREET, SUITE 200",ALAMEDA,37.78038222,-122.2963285
"ALAMEDA NAVAL AIR STATION - CAA 03A, NADEP GAP 45",T10000001434,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,"2450 SARATOGA STREET, SUITE 200",ALAMEDA,37.7803483,-122.2966075
"ALAMEDA NAVAL AIR STATION - CAA 03A, UST 398-1 AND 398-2",T0600192065,MILITARY UST SITE,COMPLETED - CASE CLOSED,398 WEST ATLANTIC,ALAMEDA POINT,37.78042462,-122.296464
ALAMEDA NAVAL AIR STATION - CAA 03B,T10000004841,MILITARY UST SITE,COMPLETED - CASE CLOSED,W SEAPLANE LAGOON,ALAMEDA,37.78058948,-122.2949684
ALAMEDA NAVAL AIR STATION - CAA 03C,T10000004843,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,W ATLANTIC AVENUE,ALAMEDA,37.7801233,-122.295441
"ALAMEDA NAVAL AIR STATION - CAA 03C, UST 97-A",T10000001424,MILITARY UST SITE,COMPLETED - CASE CLOSED,"2450 SARATOGA STREET, SUITE 200",ALAMEDA,37.77987344,-122.2950733
"ALAMEDA NAVAL AIR STATION - CAA 03C, UST 97-B",T10000001431,MILITARY UST SITE,COMPLETED - CASE CLOSED,"2450 SARATOGA STREET, SUITE 200",ALAMEDA,37.77998598,-122.2947836
"ALAMEDA NAVAL AIR STATION - CAA 03C, UST 97-C",T0600192059,MILITARY UST SITE,COMPLETED - CASE CLOSED,3C WEST ATLANTIC,ALAMEDA POINT,37.78008119,-122.2944885
"ALAMEDA NAVAL AIR STATION - CAA 03C, UST 97-D",T10000001432,MILITARY UST SITE,COMPLETED - CASE CLOSED,"2450 SARATOGA STREET, SUITE 200",ALAMEDA,37.78014479,-122.2941613
"ALAMEDA NAVAL AIR STATION - CAA 03C, UST 97-E",T10000001453,MILITARY UST SITE,COMPLETED - CASE CLOSED,"2450 SARATOGA STREET, SUITE 200",ALAMEDA,37.78006635,-122.293869
ALAMEDA NAVAL AIR STATION - CAA 04A,T10000004844,MILITARY CLEANUP SITE,OPEN - ASSESSMENT & INTERIM REMEDIAL ACTION,8TH STREET,ALAMEDA,37.77804936,-122.2953474
"ALAMEDA NAVAL AIR STATION - CAA 04A, AST 372",T10000001406,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,"2450 SARATOGA STREET, SUITE 200",ALAMEDA,37.77768563,-122.294848
"ALAMEDA NAVAL AIR STATION - CAA 04A, OIL/WATER SEPARATOR 372B",T10000001446,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,"2450 SARATOGA STREET, SUITE 200",ALAMEDA,37.77763475,-122.2944403
ALAMEDA NAVAL AIR STATION - CAA 04B,T10000004845,MILITARY CLEANUP SITE,OPEN - ASSESSMENT & INTERIM REMEDIAL ACTION,ORION ST,ALAMEDA,37.77823284,-122.294475
"ALAMEDA NAVAL AIR STATION - CAA 04B, UST 372-1 AND 372-2",T0600192063,MILITARY UST SITE,OPEN - REMEDIATION,372 ORION STREET,ALAMEDA POINT,37.77790717,-122.2948413
"ALAMEDA NAVAL AIR STATION - CAA 04B, UST 616-1 AND 616-2",T10000001458,MILITARY UST SITE,COMPLETED - CASE CLOSED,"2450 SARATOGA STREET, SUITE 200",ALAMEDA,37.77758493,-122.2946709
ALAMEDA NAVAL AIR STATION - CAA 04C,T10000004846,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,AVE K,ALAMEDA,37.77615628,-122.2919135
"ALAMEDA NAVAL AIR STATION - CAA 04C, OIL/WATER SEPARATOR 547",T10000001451,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,"2450 SARATOGA STREET, SUITE 200",ALAMEDA,37.77726799,-122.2918493
"ALAMEDA NAVAL AIR STATION - CAA 04C, UST 547-1 THROUGH 547-3",T0600192071,MILITARY UST SITE,OPEN - REMEDIATION,547 SKYHAWK,ALAMEDA POINT,37.77721075,-122.292316
"ALAMEDA NAVAL AIR STATION - CAA 05, UST 005-2 AND 005-3",T0608592049,MILITARY UST SITE,COMPLETED - CASE CLOSED,CAA 5 LEXINGTON,ALAMEDA POINT,37.7848,-122.3064
ALAMEDA NAVAL AIR STATION - CAA 05B WEST,T10000004847,MILITARY CLEANUP SITE,OPEN - ASSESSMENT & INTERIM REMEDIAL ACTION,W TOWER AVE,ALAMEDA,37.78365132,-122.3068185
"ALAMEDA NAVAL AIR STATION - CAA 05B, UST 261-1 THROUGH 261-3",T0600192060,MILITARY UST SITE,OPEN - REMEDIATION,261 WEST TOWER AVENUE,ALAMEDA POINT,37.7837,-122.3039
ALAMEDA NAVAL AIR STATION - CAA 05C,T10000004848,MILITARY CLEANUP SITE,OPEN - ASSESSMENT & INTERIM REMEDIAL ACTION,AVE F,ALAMEDA,37.78267619,-122.3062016
"ALAMEDA NAVAL AIR STATION - CAA 05C, UST 400-1",T0600192066,MILITARY UST SITE,OPEN - SITE ASSESSMENT,400 WEST TOWER AVENUE,ALAMEDA POINT,37.7831,-122.3048
ALAMEDA NAVAL AIR STATION - CAA 06,T10000004849,MILITARY CLEANUP SITE,OPEN - ASSESSMENT & INTERIM REMEDIAL ACTION,1ST STREET,ALAMEDA,37.78903125,-122.30868
"ALAMEDA NAVAL AIR STATION - CAA 06, NADEP GAP 37",T10000001430,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,"2450 SARATOGA STREET, SUITE 200",ALAMEDA,37.78950581,-122.3084521
"ALAMEDA NAVAL AIR STATION - CAA 06, UST 373-1 AND 373-2",T0600192074,MILITARY UST SITE,OPEN - SITE ASSESSMENT,6 TAXIWAY D,ALAMEDA POINT,37.78962451,-122.3084521
ALAMEDA NAVAL AIR STATION - CAA 07,T10000004850,MILITARY CLEANUP SITE,OPEN - REMEDIATION,STARDUST PLACE,ALAMEDA,37.78400745,-122.2921039
"ALAMEDA NAVAL AIR STATION - CAA 07, UST 459-1 THROUGH 459-6",T0600192068,MILITARY UST SITE,OPEN - REMEDIATION,459 WEST TOWER,ALAMEDA POINT,37.78299392,-122.2918868
"ALAMEDA NAVAL AIR STATION - CAA 07, USTS 459-7 AND 459-8",T0600192069,MILITARY UST SITE,COMPLETED - CASE CLOSED,459 WEST TOWER,ALAMEDA POINT,37.78304056,-122.2924554
ALAMEDA NAVAL AIR STATION - CAA 08,T10000004852,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,W RANGER AVE,ALAMEDA,37.78516062,-122.301202
ALAMEDA NAVAL AIR STATION - CAA 09A,T10000004854,MILITARY CLEANUP SITE,OPEN - ASSESSMENT & INTERIM REMEDIAL ACTION,WEST HORNET AVE AND 8TH STREET,ALAMEDA,37.7721231,-122.2962942
"ALAMEDA NAVAL AIR STATION - CAA 09A, NAS GAP 04/ SWMU 584",T10000001437,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,"2450 SARATOGA STREET, SUITE 200",ALAMEDA,37.77224127,-122.2958994
"ALAMEDA NAVAL AIR STATION - CAA 09A, UST 584-1 AND 584-2",T0600192072,MILITARY UST SITE,OPEN - SITE ASSESSMENT,584 WEST HORNET AVENUE,ALAMEDA POINT,37.77224127,-122.2959852
ALAMEDA NAVAL AIR STATION - CAA 09B,T10000004855,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,W HORNET AVE,ALAMEDA,37.77146129,-122.2922273
ALAMEDA NAVAL AIR STATION - CAA 10,T10000004882,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED - LAND USE RESTRICTIONS,1ST STREET,ALAMEDA,37.78202759,-122.3101328
"ALAMEDA NAVAL AIR STATION - CAA 10, AST 019A AND 019B",T10000001382,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,"2450 SARATOGA STREET, SUITE 200",ALAMEDA,37.78214598,-122.3102117
"ALAMEDA NAVAL AIR STATION - CAA 10, AST 019C",T10000001383,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,"2450 SARATOGA STREET, SUITE 200",ALAMEDA,37.78211206,-122.3099327
"ALAMEDA NAVAL AIR STATION - CAA 10, UST 491-1",T0600192070,MILITARY UST SITE,COMPLETED - CASE CLOSED,19 TAXIWAY S,ALAMEDA POINT,37.78212902,-122.3099971
"ALAMEDA NAVAL AIR STATION - CAA 11, FUEL LINE SEGMENT 140A AND 140",T10000004723,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,VIKING STREET,ALAMEDA,37.77738035,-122.2968864
ALAMEDA NAVAL AIR STATION - CAA 11A,T10000004856,MILITARY CLEANUP SITE,OPEN - ASSESSMENT & INTERIM REMEDIAL ACTION,FERRY POINT,ALAMEDA,37.77827524,-122.2974362
"ALAMEDA NAVAL AIR STATION - CAA 11A, OIL/WATER SEPARATOR 014A THROUGH 014E",T10000001440,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,"2450 SARATOGA STREET, SUITE 200",ALAMEDA,37.77882194,-122.2967362
"ALAMEDA NAVAL AIR STATION - CAA 11A, OIL/WATER SEPARATOR 162",T10000001443,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,"2450 SARATOGA STREET, SUITE 200",ALAMEDA,37.77925153,-122.2974055
"ALAMEDA NAVAL AIR STATION - CAA 11A, UST 014-1 THROUGH 014-3 AND 014-6",T0608592051,MILITARY UST SITE,COMPLETED - CASE CLOSED,14 VIKING,ALAMEDA POINT,37.77858525,-122.2966424
ALAMEDA NAVAL AIR STATION - CAA 11B,T10000004857,MILITARY CLEANUP SITE,OPEN - ASSESSMENT & INTERIM REMEDIAL ACTION,FERRY POINT,ALAMEDA,37.7766386,-122.298241
"ALAMEDA NAVAL AIR STATION - CAA 11B, AST 037A THROUGH 037D",T10000001386,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,"2450 SARATOGA STREET, SUITE 200",ALAMEDA,37.778429,-122.2968878
"ALAMEDA NAVAL AIR STATION - CAA 11B, AST 598A",T10000001460,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,"2450 SARATOGA STREET, SUITE 200",ALAMEDA,37.77812023,-122.2973987
"ALAMEDA NAVAL AIR STATION - CAA 11B, AST 598B",T10000001461,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,"2450 SARATOGA STREET, SUITE 200",ALAMEDA,37.77801211,-122.2974068
"ALAMEDA NAVAL AIR STATION - CAA 11B, AST 598C",T10000001462,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,"2450 SARATOGA STREET, SUITE 200",ALAMEDA,37.77795699,-122.2974095
"ALAMEDA NAVAL AIR STATION - CAA 11B, FUEL LINE SEGMENT 139",T10000004537,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,FERRY POINT,ALAMEDA,37.77696132,-122.297616
"ALAMEDA NAVAL AIR STATION - CAA 11B, UST 037-1 THROUGH 037-4",T0608592053,MILITARY UST SITE,OPEN - SITE ASSESSMENT,SITE 14 VIKING,ALAMEDA POINT,37.77821139,-122.2962642
"ALAMEDA NAVAL AIR STATION - CAA 11B, UST 037-13 THROUGH 037-16",T0609592056,MILITARY UST SITE,OPEN - SITE ASSESSMENT,11B VIKING,ALAMEDA POINT,37.77682066,-122.2979593
"ALAMEDA NAVAL AIR STATION - CAA 11B, UST 037-17 THROUGH 037-20",T0600192057,MILITARY UST SITE,OPEN - SITE ASSESSMENT,11B VIKING,ALAMEDA POINT,37.77834707,-122.2974443
"ALAMEDA NAVAL AIR STATION - CAA 11B, UST 037-21 THROUGH 037-24",T0600192058,MILITARY UST SITE,OPEN - SITE ASSESSMENT,11B VIKING,ALAMEDA POINT,37.77822835,-122.2972405
"ALAMEDA NAVAL AIR STATION - CAA 11B, UST 037-5 THROUGH 037-8",T0608592054,MILITARY UST SITE,OPEN - SITE ASSESSMENT,11B VIKING,ALAMEDA POINT,37.77780435,-122.296629
"ALAMEDA NAVAL AIR STATION - CAA 11B, UST 037-9 THROUGH 037-12",T0608592055,MILITARY UST SITE,COMPLETED - CASE CLOSED,11B VIKING,ALAMEDA POINT,37.77760931,-122.2972137
ALAMEDA NAVAL AIR STATION - CAA 12,T10000004871,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,1ST STREET,ALAMEDA,37.77837276,-122.309946
ALAMEDA NAVAL AIR STATION - CAA 12 NORTH,T10000005740,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,WEST HORNET AVENUE,ALAMEDA,37.77886767,-122.3093862
ALAMEDA NAVAL AIR STATION - CAA 12 SOUTH,T10000009242,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,1ST STREET,ALAMEDA,37.7777,-122.30915
"ALAMEDA NAVAL AIR STATION - CAA 12, AST 029",T10000001385,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,"2450 SARATOGA STREET, SUITE 200",ALAMEDA,37.77762521,-122.3102184
"ALAMEDA NAVAL AIR STATION - CAA 12, OIL/WATER SEPARATOR 038",T10000001442,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,"2450 SARATOGA STREET, SUITE 200",ALAMEDA,37.77683763,-122.3094821
ALAMEDA NAVAL AIR STATION - CAA 13,T10000004872,MILITARY CLEANUP SITE,OPEN - ASSESSMENT & INTERIM REMEDIAL ACTION,AVE L,ALAMEDA,37.7753202,-122.2951013
"ALAMEDA NAVAL AIR STATION - CAA 13, AOC 397",T10000001375,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,"2450 SARATOGA STREET, SUITE 200",ALAMEDA,37.77648146,-122.2944617
"ALAMEDA NAVAL AIR STATION - CAA 13, AST 530A",T10000001422,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,"2450 SARATOGA STREET, SUITE 200",ALAMEDA,37.77391829,-122.2937952
"ALAMEDA NAVAL AIR STATION - CAA 13, AST 530B AND 530C",T10000000335,MILITARY CLEANUP SITE,OPEN - REMEDIATION,2401 MONARCH ST. (100FT OFF SW HANGER 23),ALAMEDA,37.77376732,-122.2940865
"ALAMEDA NAVAL AIR STATION - CAA 13, DEFUELING AREA 530",T10000001447,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,"2450 SARATOGA STREET, SUITE 200",ALAMEDA,37.7740985,-122.2937536
"ALAMEDA NAVAL AIR STATION - CAA 13, OIL/WATER SEPARATOR 530",T10000001450,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,"2450 SARATOGA STREET, SUITE 200",ALAMEDA,37.77433595,-122.2937027
"ALAMEDA NAVAL AIR STATION - CAA 13, OWS 529",T10000001449,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,"2450 SARATOGA STREET, SUITE 200",ALAMEDA,37.77390345,-122.2940326
ALAMEDA NAVAL AIR STATION - CAA 14,T10000004874,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,MAIN ST,ALAMEDA,37.79285081,-122.3149778
"ALAMEDA NAVAL AIR STATION - CAA 14, AST 331",T10000001508,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,"2450 SARATOGA STREET, SUITE 200",ALAMEDA,37.79287176,-122.3143101
"ALAMEDA NAVAL AIR STATION - CAA 5B, UST 615-3 (SWMU OWS 615)",T0608592038,MILITARY UST SITE,COMPLETED - CASE CLOSED,1051 WEST TOWER AVENUE,ALAMEDA,37.7834,-122.3035
ALAMEDA NAVAL AIR STATION - CAA A,T10000004876,MILITARY CLEANUP SITE,OPEN - ASSESSMENT & INTERIM REMEDIAL ACTION,MAIN ST,ALAMEDA,37.79146369,-122.3150282
ALAMEDA NAVAL AIR STATION - CAA B,T10000001459,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,"2450 SARATOGA STREET, SUITE 200",ALAMEDA,37.7865655,-122.3021203
ALAMEDA NAVAL AIR STATION - CAA B NORTH,T10000004901,MILITARY CLEANUP SITE,OPEN - ASSESSMENT & INTERIM REMEDIAL ACTION,RANGER AVE,ALAMEDA,37.78448229,-122.300054
ALAMEDA NAVAL AIR STATION - CAA B SOUTH,T10000004902,MILITARY CLEANUP SITE,OPEN - ASSESSMENT & INTERIM REMEDIAL ACTION,AVE F AND WEST TOWER AVE,ALAMEDA,37.78079373,-122.2991206
ALAMEDA NAVAL AIR STATION - CAA C,T10000004875,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,MONARCH ST,ALAMEDA,37.78498096,-122.3099116
ALAMEDA NAVAL AIR STATION - CITY OF ALAMEDA,T10000007670,MILITARY PRIVATIZED SITE,OPEN - SITE ASSESSMENT,2263 SANTA CLARA,ALAMEDA,37.76644,-122.24347
ALAMEDA NAVAL AIR STATION - FL 134A,T10000001410,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,"2450 SARATOGA STREET, SUITE 200",ALAMEDA,37.77893065,-122.2958444
ALAMEDA NAVAL AIR STATION - FL 139A,T10000001438,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,"2450 SARATOGA STREET, SUITE 200",ALAMEDA,37.79459282,-122.32476
ALAMEDA NAVAL AIR STATION - FL 150,T10000001429,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,"2450 SARATOGA STREET, SUITE 200",ALAMEDA,37.77229215,-122.2958672
ALAMEDA NAVAL AIR STATION - FL 154,T10000001411,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,"2450 SARATOGA STREET, SUITE 200",ALAMEDA,37.77614346,-122.2985601
ALAMEDA NAVAL AIR STATION - FL 155A,T10000001412,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,"2450 SARATOGA STREET, SUITE 200",ALAMEDA,37.79094861,-122.3270881
ALAMEDA NAVAL AIR STATION - FL 155B,T10000001413,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,"2450 SARATOGA STREET, SUITE 200",ALAMEDA,37.77605517,-122.2987184
ALAMEDA NAVAL AIR STATION - FL 155C,T10000001414,MILITARY CLEANUP SITE,OPEN - ASSESSMENT & INTERIM REMEDIAL ACTION,"2450 SARATOGA STREET, SUITE 200",ALAMEDA,37.77794427,-122.2978681
ALAMEDA NAVAL AIR STATION - FL 162,T10000001415,MILITARY CLEANUP SITE,OPEN - ELIGIBLE FOR CLOSURE,"2450 SARATOGA STREET, SUITE 200",ALAMEDA,37.79116761,-122.322979
ALAMEDA NAVAL AIR STATION - FL 163A,T10000001418,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,"2450 SARATOGA STREET, SUITE 200",ALAMEDA,37.78285825,-122.3205328
ALAMEDA NAVAL AIR STATION - FL 165,T10000001419,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,"2450 SARATOGA STREET, SUITE 200",ALAMEDA,37.78971884,-122.3238976
ALAMEDA NAVAL AIR STATION - FL 200,T10000001425,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,"2450 SARATOGA STREET, SUITE 200",ALAMEDA,37.78026971,-122.3179123
ALAMEDA NAVAL AIR STATION - FL 51 & FL51B,T10000012929,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,2450 SARATOGA,ALAMEDA,37.78209,-122.30805
ALAMEDA NAVAL AIR STATION - FL-073,T10000009986,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,"2450 SARATOGA STREET, SUITE 200",ALAMEDA,37.78428866,-122.2987754
ALAMEDA NAVAL AIR STATION - FL-106 & FL-107,T10000009299,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,2450 SARATOGA,ALAMEDA,37.78408381,-122.2982204
ALAMEDA NAVAL AIR STATION - FL-195,T10000013123,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,2450 SARATOGA,ALAMEDA,37.78202,-122.30218
ALAMEDA NAVAL AIR STATION - FL-205,T10000013122,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,2450 SARATOGA,ALAMEDA,37.78047,-122.30626
ALAMEDA NAVAL AIR STATION - FL-23C,T10000012925,MILITARY CLEANUP SITE,OPEN - SITE ASSESSMENT,2450 SARATOGA,ALAMEDA,37.7817,-122.30877
ALAMEDA NAVAL AIR STATION - FL-70,T10000013151,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,2450 SARATOGA,ALAMEDA,37.78237,-122.30416
ALAMEDA NAVAL AIR STATION - FL-71 AND FL-23F EAST IN CAA B SOUTH,T10000009981,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,"2450 SARATOGA STREET, SUITE 200",ALAMEDA,37.78091135,-122.2987958
ALAMEDA NAVAL AIR STATION - FL-71A,T10000013154,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,2450 SARATOGA,ALAMEDA,37.782,-122.30013
ALAMEDA NAVAL AIR STATION - FORMER BUILDING 112,T10000012632,MILITARY PRIVATIZED SITE,COMPLETED - CASE CLOSED,ORION STREET,ALAMEDA,37.781,-122.29526
ALAMEDA NAVAL AIR STATION - FORMER USTS 1W & 2E,T10000005911,MILITARY UST SITE,COMPLETED - CASE CLOSED,2600 5TH STREET,ALAMEDA,37.7855,-122.28
ALAMEDA NAVAL AIR STATION - FUEL LINE SEGMENT 000,T10000004335,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,2450 SARATOGA,ALAMEDA,37.7865975,-122.3020934
ALAMEDA NAVAL AIR STATION - FUEL LINE SEGMENT 032,T10000004350,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,2450 SARATOGA,ALAMEDA,37.78652127,-122.3101687
ALAMEDA NAVAL AIR STATION - FUEL LINE SEGMENT 035 AND 192,T10000004655,MILITARY UST SITE,COMPLETED - CASE CLOSED,WEST HORNET AVENUE,ALAMEDA,37.78877664,-122.3099756
ALAMEDA NAVAL AIR STATION - FUEL LINE SEGMENT 048,T10000003462,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,"2450 SARATOGA STREET, SUITE 200",ALAMEDA,37.78489328,-122.3080444
ALAMEDA NAVAL AIR STATION - FUEL LINE SEGMENT 049,T10000004336,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,2450 SARATOGA STREET,ALAMEDA,37.7865975,-122.3020934
ALAMEDA NAVAL AIR STATION - FUEL LINE SEGMENT 074,T10000005670,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,"2450 SARATOGA STREET, SUITE 200",ALAMEDA,37.784664,-122.3011335
ALAMEDA NAVAL AIR STATION - FUEL LINE SEGMENT 125,T10000004393,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,2450 SARATOGA STREET,ALAMEDA,37.77992383,-122.2977241
ALAMEDA NAVAL AIR STATION - FUEL LINE SEGMENT 126,T10000004394,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,2450 SARATOGA STRETE,ALAMEDA,37.7799041,-122.2972587
ALAMEDA NAVAL AIR STATION - FUEL LINE SEGMENT 127,T10000004395,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,2450 SARATOGA,ALAMEDA,37.77993272,-122.2976087
ALAMEDA NAVAL AIR STATION - FUEL LINE SEGMENT 142,T10000004399,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,2450 SARATOGA,ALAMEDA,37.7775,-122.295
ALAMEDA NAVAL AIR STATION - FUEL LINE SEGMENT 157,T10000004357,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,"2450 SARATOGA STREET., SUITE 200",ALAMEDA,37.77613589,-122.2991811
ALAMEDA NAVAL AIR STATION - FUEL LINE SEGMENT 191,T10000004349,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,2450 SARATOGA STREET,ALAMEDA,37.78743275,-122.3100722
ALAMEDA NAVAL AIR STATION - FUEL LINE SEGMENT 198,T10000003456,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,W. TOWER AVENUE,ALAMEDA,37.77210713,-122.2998892
ALAMEDA NAVAL AIR STATION - HOUSING AUTHORITY OF CITY OF ALAMEDA IR SITE 25,T10000009393,MILITARY PRIVATIZED SITE,OPEN - SITE ASSESSMENT,SINGLETON AVENUE,ALAMEDA,37.78697,-122.28895
ALAMEDA NAVAL AIR STATION - IR SITE 03,T10000011387,MILITARY CLEANUP SITE,OPEN - REMEDIATION,950 WEST MALL SQUARE,ALAMEDA,37.78056,-122.29454
ALAMEDA NAVAL AIR STATION - IR SITE 04,T10000011388,MILITARY CLEANUP SITE,OPEN - REMEDIATION,950 WEST MALL SQUARE,ALAMEDA,37.77911,-122.29383
ALAMEDA NAVAL AIR STATION - IR SITE 05,T10000011389,MILITARY CLEANUP SITE,OPEN - REMEDIATION,950 WEST MALL SQUARE,ALAMEDA,37.78565,-122.30563
ALAMEDA NAVAL AIR STATION - IR SITE 06,T10000011390,MILITARY CLEANUP SITE,OPEN - REMEDIATION,950 WEST MALL SQUARE,ALAMEDA,37.78253,-122.29898
ALAMEDA NAVAL AIR STATION - IR SITE 07,T10000011391,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,950 WEST MALL SQUARE,ALAMEDA,37.78294,-122.29177
ALAMEDA NAVAL AIR STATION - IR SITE 08,T10000011392,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,950 WEST MALL SQUARE,ALAMEDA,37.78524,-122.30134
ALAMEDA NAVAL AIR STATION - IR SITE 09,T10000011393,MILITARY CLEANUP SITE,OPEN - REMEDIATION,950 WEST MALL SQUARE,ALAMEDA,37.77503,-122.29567
"ALAMEDA NAVAL AIR STATION - IR SITE 09, BUILDING 410",T10000003457,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,VIKING STREET,ALAMEDA,37.7744462,-122.2958136
