"TRI FACILITY REPORT","TRI FACILITY ID","FACILITY NAME","ADDRESS","COUNTY NAME","LATITUDELONGITUDE","TOTAL FORMS","LAST FORM","RISK SCREENING","P2 REPORT"
"","9178WTRMPH2415E","ALATUS AEROSYSTEMS","20415 EAST WALNUT DRIVE NORTHWALNUT, CA 91789","LOS ANGELES","33.99986, -117.85886","14","2018","Report",""
"","92821CNTRR428BE","ALATUS AEROSYSTEMS","423 BERRY WAYBREA, CA 92821","ORANGE","33.926587, -117.904577","45","2018","Report",""
"","92373SPRTC300KA","ALCHEM PLASTICS INC","300 KANSAS STREDLANDS, CA 92373","SAN BERNARDINO","34.05614, -117.2044","15","2005","N/A",""
"","92626LCBTT2980R","ALCO BATTERY CO INC","2980 RED HILL AVECOSTA MESA, CA 92626","ORANGE","33.67056, -117.87859","1","1987","N/A",""
"","90021LCCDN1400L","ALCO CAD-NICKEL PLATING CORP","1400 LONG BEACH AVELOS ANGELES, CA 90021","LOS ANGELES","34.02579, -118.24129","70","2014","Report",""
"","90248LCPCF16914","ALCO PACIFIC INC","16914 S BROADWAYGARDENA, CA 90248","LOS ANGELES","33.878183, -118.278062","19","1990","N/A",""
"","92127LCXXX16750","ALCOA ELECTRONIC PACKAGING INC","16750 VIA DEL CAMPO CTSAN DIEGO, CA 921271712","SAN DIEGO","33.01811, -117.09596","31","1996","N/A",""
"","91746VSSCR13001","ALCOA GLOBAL FASTENERS","13001 E TEMPLE AVECITY OF INDUSTRY, CA 91746","LOS ANGELES","34.05421, -118.00126","53","2003","N/A",""
"","91720PRMMC1450R","ALCOA PREMIUM CASTINGS DIV","1450 RINCON STCORONA, CA 91720","RIVERSIDE","33.89524, -117.58621","4","1988","N/A",""
"","92618LCNMF15800","ALCON RESEARCH LTD","15800 ALTON PKWYIRVINE, CA 92618","ORANGE","33.6576, -117.76159","14","2015","Report",""
"","92064LDLNC13450","ALDILA INC","13450 STOWE DRPOWAY, CA 92064","SAN DIEGO","32.94146, -117.03915","1","1994","N/A",""
"","92111LDLNC4879R","ALDILA INC","4879 RONSON CTSAN DIEGO, CA 92111","SAN DIEGO","32.83095, -117.14587","6","1994","N/A",""
"","92127LDLNC15822","ALDILA INC","15822 BERNARDO CENTER DRSAN DIEGO, CA 92127","SAN DIEGO","33.00542, -117.0917","18","1994","N/A",""
"","92121BSTNC9975S","ALERE SAN DIEGO","9975 SUMMERS RIDGE RDSAN DIEGO, CA 92121","SAN DIEGO","32.89748, -117.1729","54","2015","Report",""
"","91352LRTPL9939G","ALERT PLATING CO","9939 GLENOAKS BLVDSUN VALLEY, CA 91352","LOS ANGELES","34.250667, -118.38842","54","2018","Report",""
"","91506LRTPL730NM","ALERT PLATING CO","730 N MARIPOSA STBURBANK, CA 91506","LOS ANGELES","34.18045, -118.32468","15","1994","N/A",""
"","90221LFLXC20250","ALFLEX CORP  DISTRIBUTION CENTER","20250 S ALAMEDA STRANCHO DOMINGUEZ, CA 90221","LOS ANGELES","33.84822, -118.21963","14","2001","N/A",""
"","91761LGRMF724SB","ALGER PRECISION MACHINING","724 S BON VIEW AVEONTARIO, CA 91761","SAN BERNARDINO","34.05595, -117.6366","21","2018","Report",""
"","94124LHMBR2217R","ALHAMBRA DRINKING WATER CORP","2217 REVERE STSAN FRANCISCO, CA 94124","SAN FRANCISCO","37.73836, -122.40196","7","1990","N/A",""
"","9170WLLMRC13646","ALL AMERICAN ASPHALT","13646 LIVE OAK LANEIRWINDALE, CA 91706","LOS ANGELES","34.1124, -117.97364","4","2016","Report",""
"","92602LLMRC16JEF","ALL AMERICAN ASPHALT","10600 JEFFERY RDIRVINE, CA 92602","ORANGE","33.732512, -117.724065","23","2018","Report",""
"","9287WLLMRC1776A","ALL AMERICAN ASPHALT","1776 ALL AMERICAN WAYCORONA, CA 928792070","RIVERSIDE","33.86716, -117.52413","4","2011","Report",""
"","91502LLMTL264WS","ALL METALS PROCESSING CO INC","264 W SPAZIER AVEBURBANK, CA 91502","LOS ANGELES","34.16666, -118.30635","62","1995","N/A",""
"","90680LLMTL8401S","ALL METALS PROCESSING OF ORANGE COUNTY LLC","8401 STANDUSTRIAL STSTANTON, CA 90680","ORANGE","33.80777, -117.98571","76","2018","Report",""
"","95901LLPRC3721F","ALL PURE CHEMICAL CO","3721 FEATHER RIVER RDMARYSVILLE, CA 95901","YUBA","39.044798, -121.57918","25","1996","N/A",""
"","91747GPSND13280","ALL PURE CHEMICAL CO  CITY OF INDUSTRY","13280 AMAR RDCITY OF INDUSTRY, CA 917470326","LOS ANGELES","34.05985, -117.98609","22","1998","N/A",""
"","92806LLBNN2727C","ALL-BANN ENTERPRISES INC","2727 CORONADO STANAHEIM, CA 92806","ORANGE","33.85078, -117.87358","32","1994","N/A",""
"","90670LLBLC13090","ALLBLACK CO LLC","13090 PARK STSANTA FE SPRINGS, CA 90670","LOS ANGELES","33.94044, -118.05175","4","2003","N/A",""
"","90224LLNFM175EA","ALLEN FOAM CORP","175 E MANVILLE STCOMPTON, CA 90220","LOS ANGELES","33.8705, -118.21798","16","1992","N/A",""
"","92715LLRGN2525D","ALLERGAN INC","2525 DUPONT DRIRVINE, CA 92715","ORANGE","33.671773, -117.855825","3","1989","N/A",""
"","92718LLRGN9701J","ALLERGAN MEDICAL OPTICS","9701 JERONIMO RDIRVINE, CA 92718","ORANGE","33.64627, -117.71351","6","1992","N/A",""
"","90039LLSND2938A","ALLESANDRO AUTOMATIC","2938 ALLESANDRO STLOS ANGELES, CA 90039","LOS ANGELES","34.10506, -118.2453","3","2000","N/A",""
"","91745LLFST152DN","ALLFAST FASTENING SYSTEMS LLC","15200 DON JULIAN RDCITY OF INDUSTRY, CA 91745","LOS ANGELES","34.02141, -117.96943","52","2018","Report",""
"","95837LLDVT721EA","ALLIED AVIATION FUELING CO INC","7330 EARHART DRSACRAMENTO, CA 95837","SACRAMENTO","38.69906, -121.59027","27","2018","Report",""
"","91706LLDPH16018","ALLIED DIAGNOSTIC IMAGING RESOURCES INC","16018 ADELANTE STIRWINDALE, CA 91706","LOS ANGELES","34.126735, -117.932937","13","1997","N/A",""
"","92806LLDPC2951E","ALLIED PACIFIC METAL STAMPING","2951 E LA PALMA AVEANAHEIM, CA 92806","ORANGE","33.80737, -117.939","12","1994","N/A",""
"","91605LLDSG11600","ALLIED-SIGNAL AEROSPACE CO ELECTRODYNAMICS","11600 SHERMAN WAYNORTH HOLLYWOOD, CA 91605","LOS ANGELES","34.20119, -118.38447","5","1991","N/A",""
"","92121LLDSG11661","ALLIED-SIGNAL AEROSPACE CO ENGINE CONTROLS DIV","11661 SORRENTO VALLEY RDSAN DIEGO, CA 92121","SAN DIEGO","32.9133, -117.23283","1","1991","N/A",""
"","90509GRRTT18825","ALLIED-SIGNAL GARRETT PROCESSING DIV","18825 VAN NESS AVETORRANCE, CA 90509","LOS ANGELES","33.860128, -118.317838","13","1988","N/A",""
"","90023RSRCH20225","ALLIED-SIGNAL INC AEROSPACE EQUIPMENT SYSTEMS","20225 WESTERN AVETORRANCE, CA 90501","LOS ANGELES","33.849668, -118.309321","14","1995","N/A",""
"","90221LLDSG19201","ALLIED-SIGNAL INC AEROSPACE EQUIPMENT SYSTEMS","19201 SUSANA RDRANCHO DOMINGUEZ, CA 90221","LOS ANGELES","33.85635, -118.20557","9","1994","N/A",""
"","90220GRRTT2511E","ALLIED-SIGNAL INC GARRETT AFTERMARKET DIV","2511 EDISON WAYCOMPTON, CA 902206035","LOS ANGELES","33.86548, -118.22784","6","1987","N/A",""
"","90509GRRTT19800","ALLIED-SIGNAL INC GARRETT PROCESSING DIV","19800 VAN NESS AVETORRANCE, CA 90509","LOS ANGELES","33.85001, -118.31777","43","1992","N/A",""
"","90712LLDSG3625I","ALLIED-SIGNAL INC GUIDANCE & CONTROL SYS","3625 INDLAKEWOOD, CA 90712","LOS ANGELES","33.82274, -118.16552","2","1992","N/A",""
"","91331FRTNN9880S","ALLIED-SIGNAL INC LAMINATE SYSTEMS","9880 SAN FERNANDO RDPACOIMA, CA 91331","LOS ANGELES","34.25013, -118.40457","6","1992","N/A",""
"","91342FRTNN12950","ALLIED-SIGNAL INC LAMINATE SYSTEMS","12950 SAN FERNANDO RDSYLMAR, CA 913423601","LOS ANGELES","34.3058, -118.46705","25","1992","N/A",""
"","90620LLYDC6550C","ALLOY DIE CASTING CO","6550 CABALLERO BLVDBUENA PARK, CA 90620","ORANGE","33.86483, -118.01859","20","2018","Report",""
"","90001LLYMT1000E","ALLOY METALS CO INC","1000 E 60TH STLOS ANGELES, CA 90001","LOS ANGELES","33.98569, -118.25758","8","2000","N/A",""
"","9022WLLYPR19WWA","ALLOY PROCESSING","1900 W WALNUT STCOMPTON, CA 90220","LOS ANGELES","33.87551, -118.24713","25","2018","Report",""
"","90001LLYSC1960E","ALLOYS CLEANING INC","1960 E GAGE AVELOS ANGELES, CA 90001","LOS ANGELES","33.98188, -118.23687","151","2018","Report",""
"","92705LMTRN644EY","ALMATRON ELECTRONICS","644 E YOUNG STSANTA ANA, CA 92705","ORANGE","33.71042, -117.85778","11","2005","N/A",""
"","91605LMRDY6850T","ALMORE DYE HOUSE","6850 TUJUNGA AVENORTH HOLLYWOOD, CA 91605","LOS ANGELES","34.195244, -118.37902","0","-","N/A",""
"","93308TXCRF3663G","ALON PETROLEUM BAKERSFIELD REFINERY AREA 3","3663 GIBSON STBAKERSFIELD, CA 93308","KERN","35.393611, -119.0525","322","2018","Report",""
"","93308TXCRF6451R","ALON PETROLEUM BAKERSFIELD REFINERY AREAS 1 & 2","6451 ROSEDALE HWYBAKERSFIELD, CA 93308","KERN","35.3825, -119.070556","517","2018","Report",""
"","93308TXCRF2436F","ALON USA BAKERSFIELD TERMINAL","2436 FRUITVALE AVEBAKERSFIELD, CA 93308","KERN","35.382143, -119.074302","262","2018","Report",""
"","95648LPHXPHWY65","ALPHA DYNO NOBEL","3400 NADER RDLINCOLN, CA 95648","PLACER","38.94575, -121.34956","7","1999","N/A",""
"","94538LPHMS44193","ALPHA EMS","44193 S GRIMMER BLVDFREMONT, CA 94538","ALAMEDA","37.5036, -121.95685","10","2018","Report",""
"","94089LPHFL117NF","ALPHA FLEX","1107 N FAIR OAKSSUNNYVALE, CA 94089","SANTA CLARA","37.40089, -122.01117","1","2005","N/A",""
"","94545LPHMG1876S","ALPHA MAGNETICS INC","1876 SABRE STHAYWARD, CA 94545","ALAMEDA","37.65652, -122.13346","6","2000","N/A",""
"","91730LSHNT11060","ALSHIN TIRE CORP","11060 TACOMA DRRANCHO CUCAMONGA, CA 91730","SAN BERNARDINO","34.09738, -117.56257","15","2005","N/A",""
"","90620DNFDS64REG","ALTA DENA CERTIFIED DAIRIES, LLC - BUENA PARK IC PLANT","6400 REGIO AVE BLDGS 7 & 9BUENA PARK, CA 906201158","ORANGE","33.866389, -118.016388","14","2015","Report",""
"","92121LTPHT11526","ALTA PHOTOGRAPHIC INC","11526-F SORRENTO VALLEY RDSAN DIEGO, CA 92121","SAN DIEGO","32.91161, -117.23132","2","1991","N/A",""
"","95814LTPLT1733S","ALTA PLATING INC","1733 S STSACRAMENTO, CA 958146792","SACRAMENTO","38.567752, -121.487742","5","1990","N/A",""
"","91744LTDNC17637","ALTA-DENA CERTIFIED DAIRY LLC","17637 E VALLEY BLVDCITY OF INDUSTRY, CA 91744","LOS ANGELES","34.00787, -117.91734","57","2018","Report",""
"","91748SNTDR17851","ALTA-DENA CERTIFIED DAIRY LLC","17851 E RAILROAD STCITY OF INDUSTRY, CA 91748","LOS ANGELES","33.996865, -117.915083","43","2018","Report",""
"","90723PRMNT14700","ALTAIR PARAMOUNT LLC","14700 DOWNEY AVEPARAMOUNT, CA 90723","LOS ANGELES","33.899538, -118.15141","440","2018","Report",""
"","93021LTTRN5155G","ALTATRON","5155 GOLDMAN AVEMOORPARK, CA 93021","VENTURA","34.2803, -118.89333","1","2001","N/A",""
"","90248LTWDN18924","ALTAWOOD INC","18924 S BROADWAYGARDENA, CA 90248","LOS ANGELES","33.858218, -118.278482","2","1990","N/A",""
"","91786LTWDN420S1","ALTAWOOD INC","420 S 11TH AVEUPLAND, CA 91786","SAN BERNARDINO","34.08873, -117.63671","36","2006","N/A",""
"","95928LTRNT1266H","ALTERNATIVE MATERIALS  TECH INC","1266 HUMBOLDT AVECHICO, CA 95928","BUTTE","39.73245, -121.82114","4","1997","N/A",""
"","91761LMLLY603SH","ALUM-ALLOY COMPANY INC","603 S HOPE AVEONTARIO, CA 91761","SAN BERNARDINO","34.05776, -117.63779","2","2002","N/A",""
"","93307LMBRG311MO","ALUMABRIGHT INC","311 MOUNT VERNON STBAKERSFIELD, CA 93307","KERN","35.35885, -118.96745","11","1995","N/A",""
"","92683LMCST7100H","ALUMACAST","7100 HAZARD AVEWESTMINSTER, CA 92683","ORANGE","33.75186, -118.00513","1","2000","N/A",""
"","92507LMXML1495C","ALUMAX MILL PRODUCTS INC","1495 COLUMBIA AVERIVERSIDE, CA 925072013","RIVERSIDE","34.00117, -117.34057","70","1996","N/A",""
"","91762LMNRT803WE","ALUMIN-ART PLATING CO INC","803 W STATE STONTARIO, CA 91762","SAN BERNARDINO","34.05994, -117.66354","9","1994","N/A",""
"","92707LMNMF502EA","ALUMINUM PRECISION PRODUCTS ALTON ST FACILITY DIV","502 E ALTON STSANTA ANA, CA 92707","ORANGE","33.705015, -117.861913","96","2018","Report",""
"","92704LMNMP2621S","ALUMINUM PRECISION PRODUCTS INC","2621 S SUSAN STSANTA ANA, CA 92704","ORANGE","33.71336, -117.91278","112","2018","Report",""
"","93033KSRLM1001M","ALUMINUM PRECISION PRODUCTS INC","1001 MC WANE BLVDOXNARD, CA 93033","VENTURA","34.141448, -119.168534","79","2018","Report",""
"","91502LMNMP116EA","ALUMINUM PROCESSING CO","116 E ALAMEDA AVEBURBANK, CA 91502","LOS ANGELES","34.17353, -118.3006","9","1990","N/A",""
"","91504LMTRT2905W","ALUMTREAT INC","2905 WINONA AVEBURBANK, CA 91504","LOS ANGELES","34.19925, -118.34272","11","1990","N/A",""
"","94545LMTRT26415","ALUMTREAT NORTH INC","26415 CORPORATE AVEHAYWARD, CA 94545","ALAMEDA","37.62587, -122.11265","3","1990","N/A",""
"","94303LZCRP1015J","ALZA CORP","1015 JOAQUIN RDMOUNTAIN VIEW, CA 94303","SANTA CLARA","37.41742, -122.08047","8","1994","N/A",""
"","94303LZCRP2575H","ALZA CORP","2575 HANOVER STPALO ALTO, CA 943030802","SANTA CLARA","37.418347, -122.149116","6","1991","N/A",""
"","95688LZCRP700EU","ALZA CORP","700 EUBANKS DRIVEVACAVILLE, CA 95688","SOLANO","38.39879, -121.9596","89","2018","Report",""
"","94063LZCRP701AG","ALZA CORP EVRA SITE","701-A GALVESTON DRREDWOOD CITY, CA 94063","SAN MATEO","37.49901, -122.21728","4","2005","N/A",""
"","92649MSSCT5312P","AM & ASSOC","5312 PRODUCTION DRHUNTINGTON BEACH, CA 92649","ORANGE","33.7318, -118.03577","1","1987","N/A",""
"","90638SSNKC14646","AMADA MANUFACTURING AMERICA INC","14646 NORTHAM STLA MIRADA, CA 90638","LOS ANGELES","33.88571, -118.01859","28","2003","N/A",""
"","93308MBRCH521BY","AMBER CHEMICAL INC","5201 BOYLAN STBAKERSFIELD, CA 93308","KERN","35.40125, -119.05207","37","2018","N/A",""
"","90221MBNCL2640E","AMBIENCE LIGHTING","2640 E DELAMO BLVDCOMPTON, CA 90221","LOS ANGELES","33.84663, -118.21689","2","2000","N/A",""
"","91311MBTCH8944F","AMBITECH INC","8944 FULLBRIGHT AVECHATSWORTH, CA 91311","LOS ANGELES","34.23355, -118.57757","38","2004","N/A",""
"","95035DMNTC690GI","AMC SUBSTRATES INC","690 GIBRALTAR DRMILPITAS, CA 95035","SANTA CLARA","37.41693, -121.88897","30","1996","N/A",""
"","92343MCSTR760WA","AMCAST AEROSPACE PRODUCTS HEMET DIV","760 W ACACIA AVEHEMET, CA 92543","RIVERSIDE","33.74385, -116.9792","14","1991","N/A",""
"","94086MDHLC1250E","AMDAHL CORP","1250 E ARQUES AVE M-S 198SUNNYVALE, CA 940883470","SANTA CLARA","37.38045, -121.98929","23","1999","N/A",""
"","95035MDHLC804BU","AMDAHL CORP","804 BUCKEYE CTMILPITAS, CA 95035","SANTA CLARA","37.40674, -121.91502","2","1993","N/A",""
"","95054MDHLC2211L","AMDAHL CORP","2251 LAWSON LN M-S 198SANTA CLARA, CA 95054","SANTA CLARA","37.3761, -121.96413","15","1998","N/A",""
"","90404MRCSF16399","AMERICA'S FINEST PRODUCTS CORP","1639 9TH STSANTA MONICA, CA 90404","LOS ANGELES","34.01672, -118.48636","1","1987","N/A",""
"","90404MRCNP2341M","AMERICAN APPLIANCE MFG CORP","2341 MICHIGAN AVESANTA MONICA, CA 90404","LOS ANGELES","34.0263, -118.46938","1","1992","N/A",""
"","91733MRCNC12121","AMERICAN CHEMICAL & REFINING CO INC","12121 E BARRINGER STSOUTH EL MONTE, CA 91733","LOS ANGELES","34.046875, -118.028323","3","1989","N/A",""
"","92807MRCNC5330E","AMERICAN CIRCUIT TECHNOLOGY","5330 E HUNTER AVEANAHEIM, CA 92807","ORANGE","33.8628, -117.80196","3","2003","N/A",""
"","95901CMRNF1394S","AMERICAN COMPOSITE INC","1394 SKY MARBOR DRMARYSVILLE, CA 95901","YUBA","39.099445, -121.563614","22","2003","N/A",""
"","91709MRCNG5780S","AMERICAN EAGLE WHEEL CORP","5780 SOESTERN CTCHINO, CA 91709","SAN BERNARDINO","34.00194, -117.679314","2","1994","N/A",""
"","90670FDRLN13341","AMERICAN ENVELOPE CO LOS ANGELES","13341 CAMBRIDGE STSANTA FE SPRINGS, CA 90670","LOS ANGELES","33.90651, -118.04693","8","1993","N/A",""
"","91331MRCNT13730","AMERICAN ETCHING & MANUFACTURING","13730 DESMOND STPACOIMA, CA 91331","LOS ANGELES","34.273607, -118.431338","4","1989","N/A",""
"","92806MRCNF2891V","AMERICAN FABRICATION CORP","2891 VIA MARTENSANAHEIM, CA 92806","ORANGE","33.85663, -117.8712","7","2000","N/A",""
"","9237WMRCNH165SS","AMERICAN HANDFORGE","165 S SPRUCE AVERIALTO, CA 92376","SAN BERNARDINO","34.09906, -117.38746","7","2018","Report",""
"","90501MRCNM2424C","AMERICAN MAGNETICS CORP","2424 CARSON STTORRANCE, CA 90501","LOS ANGELES","33.83134, -118.326614","3","1990","N/A",""
"","95240MRCNM1330T","AMERICAN MASTER*TECH SCIENTIFIC INC","1330 THURMAN STLODI, CA 95240","SAN JOAQUIN","38.1285, -121.24904","5","2006","N/A",""
"","94577MRCNN2050W","AMERICAN NATIONAL CAN CO","2050 WILLIAMS STSAN LEANDRO, CA 94577","ALAMEDA","37.70965, -122.17895","48","1994","N/A",""
"","94604MRCNN3801E","AMERICAN NATIONAL CAN CO","3801 E 8TH STOAKLAND, CA 94604","ALAMEDA","37.77175, -122.22473","6","1988","N/A",""
"","90023MRCNN4212E","AMERICAN NATIONAL CAN CO LOS ANGELES FACILITY","4212 E 26TH STLOS ANGELES, CA 90023","LOS ANGELES","34.005312, -118.187135","51","1992","N/A",""
"","95354MRCNN567SR","AMERICAN NATIONAL CAN CO RIVERSIDE FACILITY","567 S RIVERSIDE DRMODESTO, CA 95354","STANISLAUS","37.63197, -120.94799","1","1994","N/A",""
"","90745MRCNN110EA","AMERICAN NATL CAN CO","110 E SEPULVEDA BLVDCARSON, CA 90745","LOS ANGELES","33.80793, -118.27416","16","1991","N/A",""
"","90670MRCNP14722","AMERICAN POLYMERS CORP DBA POLYCOAT PRODUCTS","14722 SPRING AVESANTA FE SPRINGS, CA 90670","LOS ANGELES","33.897328, -118.039862","115","2018","Report",""
"","90502MCCHM1225W","AMERICAN POLYSTYRENE CORP","1225 W 196TH STTORRANCE, CA 90502","LOS ANGELES","33.85321, -118.29799","31","2010","Report",""
"","90021MRCNP2160E","AMERICAN PRODUCE CO","2160 E 7TH STLOS ANGELES, CA 90021","LOS ANGELES","33.77535, -118.165972","3","1993","N/A",""
"","90221MRCNR19067","AMERICAN RACING CUSTOM WHEELS","19067 S REYES AVERANCHO DOMINGUEZ, CA 90221","LOS ANGELES","33.85518, -118.20997","8","2001","N/A",""
"","90248MRCNR17006","AMERICAN RACING CUSTOM WHEELS","17006 S FIGUEROA STGARDENA, CA 90248","LOS ANGELES","33.87675, -118.28238","94","2004","N/A",""
"","90221MRCNR19200","AMERICAN RACING EQUIPMENT INC","19200 S REYES AVERANCHO DOMINGUEZ, CA 90221","LOS ANGELES","33.85541, -118.20765","16","2004","N/A",""
"","90040LLYNC6900E","AMERICAN RENOLIT CORP LA","6900 ELM STCOMMERCE, CA 90040","LOS ANGELES","33.99084, -118.13381","29","2018","Report",""
"","90745MRCNS22411","AMERICAN SAFETY GLASS INC","22411 S BONITA STCARSON, CA 90745","LOS ANGELES","33.82272, -118.25909","1","1987","N/A",""
"","92335MRCNS11925","AMERICAN SECURITY PRODUCTS CO","11925 PACIFIC AVEFONTANA, CA 92337","SAN BERNARDINO","34.0368, -117.51829","12","2003","N/A",""
"","95023MRCNS864IN","AMERICAN SOLDER & FLUX CO INC","864 INDUSTRIAL DRHOLLISTER, CA 95023","SAN BENITO","36.84577, -121.39179","2","1990","N/A",""
"","93313GSTBR5455D","AMERICAN YEAST CORP","5455 DISTRICT BLVDBAKERSFIELD, CA 933132123","KERN","35.31304, -119.061275","41","2003","N/A",""
"","90503MRCSS35CRE","AMERICAS STYRENICS LLC","305 CRENSHAW BLVDTORRANCE, CA 90503","LOS ANGELES","33.84641, -118.32878","33","2018","Report",""
"","91605MRCHC13222","AMERICH CORP","13212 SATICOY STNORTH HOLLYWOOD, CA 91605","LOS ANGELES","34.20793, -118.42105","28","2018","Report",""
"","90221MRTNP18414","AMERITONE PAINT CO","18414 S SANTA FE AVERANCHO DOMINGUEZ, CA 90221","LOS ANGELES","33.86415, -118.21306","15","1995","N/A",""
"","91739MRNCN12455","AMERON INTERNATIONAL","12455 ARROW RTETIWANDA, CA 91739","SAN BERNARDINO","34.09902, -117.53039","21","2013","Report",""
"","92335MRNST13032","AMERON WIND TOWERS DIV","13032 SLOVER AVEFONTANA, CA 92337","SAN BERNARDINO","34.06266, -117.5204","47","2014","Report",""
"","9577WMSFRW1485T","AMES FIRE & WATERWORKS","1485 TANFORAN AVEWOODLAND, CA 95776","YOLO","38.69531, -121.75145","26","2016","Report",""
"","93706MTKNC2510S","AMETEK INC","2510 S EAST AVEFRESNO, CA 93706","FRESNO","36.7097, -119.77269","3","1992","N/A",""
"","92121PRGRM925BR","AMETEK PROGRAMMABLE POWER","9250 BROWN DEER RDSAN DIEGO, CA 92121","SAN DIEGO","32.88927, -117.17827","16","2018","Report",""
"","95054MXPLT3333W","AMEX PLATING INC","3333 WOODWARD AVESANTA CLARA, CA 95054","SANTA CLARA","37.38315, -121.94486","5","1999","N/A",""
"","91320MGNNC1840D","AMGEN INC","ONE AMGEN CENTER DR M/S 10-2- ATHOUSAND OAKS, CA 913201789","VENTURA","34.19175, -118.91969","9","1998","N/A",""
"","90503MTRXS455MA","AMP INC","435 MAPLE AVETORRANCE, CA 905033808","LOS ANGELES","33.844474, -118.340121","30","1995","N/A",""
"","91761MPNCB2037P","AMP INC BLDG 252","2037 POINTE AVEONTARIO, CA 91761","SAN BERNARDINO","34.03532, -117.58737","3","1996","N/A",""
"","95741RJTFNHWY5O","AMPAC FINE CHEMICALS LLC","HWY 50 & HAZEL RDRANCHO CORDOVA, CA 95670","SACRAMENTO","38.608331, -121.2","180","2018","Report",""
"","94063MPXCR401BR","AMPEX CORP","401 BROADWAYREDWOOD CITY, CA 940633199","SAN MATEO","37.48515, -122.202311","5","1991","N/A",""
"","95654GRGPCPOBOX","AMPINE: A DIV OF TIMBER PRODUCTS","11610 AMPINE FIBREFORM RDSUTTER CREEK, CA 95685","AMADOR","38.374826, -120.810427","52","2018","Report",""
"","92704MRPMB3600W","AMREP INC","3600 CARRIAGE DRSANTA ANA, CA 92704","ORANGE","33.70704, -117.91744","45","1994","N/A",""
"","9280WMFNHM21EAS","AMS ANAHEIM LLC","2100 EAST ORANGEWOOD AVENUEANAHEIM, CA 92806","ORANGE","33.79528, -117.88742","8","2012","Report",""
"","95337MTXNC55CAR","AMTEX INC","550 CARNEGIE STMANTECA, CA 953376141","SAN JOAQUIN","37.78823, -121.20996","3","2006","N/A",""
"","90023MVCCH4100E","AMVAC CHEMICAL CORP","4100 E WASHINGTON BLVDLOS ANGELES, CA 90023","LOS ANGELES","34.009444, -118.188056","457","2018","Report",""
"","94601NFMNF3129E","AN-FO MANUFACTURING CO INC","3129 ELMWOOD AVEOAKLAND, CA 94601","ALAMEDA","37.77293, -122.22854","18","2005","N/A",""
"","92713NBLCN17802","ANABOLIC INC","17802 GILLETTE AVEIRVINE, CA 927139870","ORANGE","33.6867, -117.85152","5","1990","N/A",""
"","92879NCXXX1001C","ANACO & CLOW VALVE","1001 EL CAMINO AVECORONA, CA 92879","RIVERSIDE","33.869817, -117.539254","92","2018","Report",""
"","90280NDTNC10647","ANADITE INC","10647 S GARFIELD AVESOUTH GATE, CA 90280","LOS ANGELES","33.93202, -118.16738","28","1993","N/A",""
"","92816NHMXT1330N","ANAHEIM EXTRUSION CO","1330 N KRAEMER BLVDANAHEIM, CA 92816","ORANGE","33.85917, -117.86021","3","1994","N/A",""
"","92807NHMMN4240E","ANAHEIM MANUFACTURING CO","4240 E LA PALMA AVEANAHEIM, CA 92807","ORANGE","33.85934, -117.82359","4","1990","N/A",""
"","9280WNHMPL21ECM","ANAHEIM PLANT 16","201 E. COMMERCIALANAHEIM, CA 92801","ORANGE","33.85265, -117.91712","10","2018","Report",""
"","92805NHMPL928ES","ANAHEIM PLATING & POLISHING","928 E SOUTH STANAHEIM, CA 92805","ORANGE","33.82893, -117.90167","14","2006","N/A",""
"","95035LNRTC1630M","ANALOG DEVICES  INC","1630 MCCARTHY BLVDMILPITAS, CA 95035","SANTA CLARA","37.40575, -121.91801","49","2018","Report",""
"","95035LNRTC275SH","ANALOG DEVICES INC","275 S HILLVIEW DRMILPITAS, CA 95035","SANTA CLARA","37.42803, -121.89276","36","2018","Report",""
